,ticker,cik,filing_type,period_end,file_name,url,success
0,JPM,0000019617,10-K,2019-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\JPM_2019-12-31_10-K_0000019617-20-000257_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000019617/000001961720000257/corp10k2019.htm,True
1,JPM,0000019617,10-K,2018-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\JPM_2018-12-31_10-K_0000019617-19-000054_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000019617/000001961719000054/corp10k2018.htm,True
2,JPM,0000019617,10-K,2017-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\JPM_2017-12-31_10-K_0000019617-18-000057_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000019617/000001961718000057/corp10k2017.htm,True
3,JPM,0000019617,10-Q,2020-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\JPM_2020-09-30_10-Q_0000019617-20-000438_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000019617/000001961720000438/jpm-20200930.htm,True
4,JPM,0000019617,10-Q,2020-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\JPM_2020-06-30_10-Q_0000019617-20-000372_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000019617/000001961720000372/corpq22020.htm,True
5,JPM,0000019617,10-Q,2020-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\JPM_2020-03-31_10-Q_0000019617-20-000299_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000019617/000001961720000299/corpq12020.htm,True
6,JPM,0000019617,10-Q,2019-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\JPM_2019-09-30_10-Q_0000019617-19-000232_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000019617/000001961719000232/corpq32019.htm,True
7,JPM,0000019617,10-Q,2019-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\JPM_2019-06-30_10-Q_0000019617-19-000127_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000019617/000001961719000127/corpq22019.htm,True
8,JPM,0000019617,10-Q,2019-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\JPM_2019-03-31_10-Q_0000019617-19-000067_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000019617/000001961719000067/corpq12019.htm,True
9,JPM,0000019617,10-Q,2018-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\JPM_2018-09-30_10-Q_0000019617-18-000206_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000019617/000001961718000206/corpq32018.htm,True
10,JPM,0000019617,10-Q,2018-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\JPM_2018-06-30_10-Q_0000019617-18-000151_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000019617/000001961718000151/corpq22018.htm,True
11,JPM,0000019617,10-Q,2018-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\JPM_2018-03-31_10-Q_0000019617-18-000092_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000019617/000001961718000092/corpq12018.htm,True
12,DIS,0001744489,10-K,2020-10-03,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\DIS_2020-10-03_10-K_0001744489-20-000197_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001744489/000174448920000197/dis-20201003.htm,True
13,DIS,0001744489,10-K,2019-09-28,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\DIS_2019-09-28_10-K_0001744489-19-000225_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001744489/000174448919000225/fy2019q410k.htm,True
14,DIS,0001744489,10-Q,2020-06-27,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\DIS_2020-06-27_10-Q_0001744489-20-000151_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001744489/000174448920000151/dis-20200627.htm,True
15,DIS,0001744489,10-Q,2020-03-28,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\DIS_2020-03-28_10-Q_0001744489-20-000102_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001744489/000174448920000102/dis-20200328.htm,True
16,DIS,0001744489,10-Q,2019-12-28,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\DIS_2019-12-28_10-Q_0001744489-20-000046_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001744489/000174448920000046/dis-20191228.htm,True
17,DIS,0001744489,10-Q,2019-06-29,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\DIS_2019-06-29_10-Q_0001744489-19-000167_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001744489/000174448919000167/fy2019q310qdoc.htm,True
18,DIS,0001744489,10-Q,2019-03-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\DIS_2019-03-30_10-Q_0001744489-19-000100_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001744489/000174448919000100/fy2019q210qdoc.htm,True
19,V,0001403161,10-K,2020-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-09-30_10-K_0001403161-20-000070_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001403161/000140316120000070/v-20200930.htm,True
20,V,0001267425,10-K,2020-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-03-31_10-K_0001104659-20-074983_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001267425/000110465920074983/tm2015468d1_10k.htm,True
21,V,0000103379,10-K,2020-03-28,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-03-28_10-K_0000103379-20-000006_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000103379/000010337920000006/vfc328202010-k.htm,True
22,V,0001253347,10-K,2019-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-12-31_10-K_0001654954-20-004116_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001253347/000165495420004116/cigf5_10k.htm,True
23,V,0001574291,10-K,2019-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-12-31_10-K_0001574291-20-000008_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001574291/000157429120000008/gsv10-k123119.htm,True
24,V,0001387061,10-K,2019-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-12-31_10-K_0001104659-20-040370_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001387061/000110465920040370/tm205353d1_10k.htm,True
25,V,0001580988,10-K,2019-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-12-31_10-K_0001580988-20-000016_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001580988/000158098820000016/ccptv1231201910k.htm,True
26,V,0001267426,10-K,2019-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-12-31_10-K_0001267426-20-000002_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001267426/000126742620000002/bctcvassignorcorp121910k.htm,True
27,V,0001385662,10-K,2019-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-12-31_10-K_0001214659-20-002131_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001385662/000121465920002131/v21820710k.htm,True
28,V,0001000229,10-K,2019-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-12-31_10-K_0001564590-20-004075_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001000229/000156459020004075/clb-10k_20191231.htm,True
29,V,0001403161,10-K,2019-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-09-30_10-K_0001403161-19-000050_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001403161/000140316119000050/v093019form10k.htm,True
30,V,0001267425,10-K,2019-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-03-31_10-K_0001144204-19-031616_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001267425/000114420419031616/tv522707_10k.htm,True
31,V,0000103379,10-K,2019-03-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-03-30_10-K_0000103379-19-000006_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000103379/000010337919000006/vfc330201910-k.htm,True
32,V,0001063489,10-K,2018-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-12-31_10-K_0001213900-19-006474_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001063489/000121390019006474/f10k2018_sunburstacq5.htm,True
33,V,0001387061,10-K,2018-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-12-31_10-K_0001144204-19-017440_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001387061/000114420419017440/tv516821_10k.htm,True
34,V,0001253347,10-K,2018-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-12-31_10-K_0001654954-19-003881_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001253347/000165495419003881/cigf5_10k.htm,True
35,V,0001672773,10-K,2018-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-12-31_10-K_0001493152-19-004117_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001672773/000149315219004117/form10-k.htm,True
36,V,0001580988,10-K,2018-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-12-31_10-K_0001580988-19-000011_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001580988/000158098819000011/ccptv1231201810k.htm,True
37,V,0001267426,10-K,2018-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-12-31_10-K_0001267426-19-000002_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001267426/000126742619000002/bctcvassignorcorp121810k.htm,True
38,V,0001385662,10-K,2018-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-12-31_10-K_0001214659-19-001685_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001385662/000121465919001685/v22119310k.htm,True
39,V,0001574291,10-K,2018-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-12-31_10-K_0001574291-19-000008_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001574291/000157429119000008/gsv10-k123118.htm,True
40,V,0001000229,10-K,2018-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-12-31_10-K_0001000229-19-000021_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001000229/000100022919000021/clb-20181231_10k.htm,True
41,V,0001403161,10-K,2018-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-09-30_10-K_0001403161-18-000055_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001403161/000140316118000055/v093018.htm,True
42,V,0001267425,10-K,2018-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-03-31_10-K_0001144204-18-035279_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001267425/000114420418035279/tv495778_10k.htm,True
43,V,0001063489,10-K,2017-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2017-12-31_10-K_0001213900-18-004586_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001063489/000121390018004586/f10k2017_sunburstacq5.htm,True
44,V,0001253347,10-K,2017-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2017-12-31_10-K_0001654954-18-003519_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001253347/000165495418003519/cigf5_10k.htm,True
45,V,0001580988,10-K,2017-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2017-12-31_10-K_0001580988-18-000031_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001580988/000158098818000031/ccptv1231201710k.htm,True
46,V,0001387061,10-K,2017-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2017-12-31_10-K_0001144204-18-017921_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001387061/000114420418017921/tv489127_10k.htm,True
47,V,0001672773,10-K,2017-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2017-12-31_10-K_0001493152-18-004161_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001672773/000149315218004161/form10-k.htm,True
48,V,0001267426,10-K,2017-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2017-12-31_10-K_0001267426-18-000004_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001267426/000126742618000004/bctcvassignorcorp121710k.htm,True
49,V,0001385662,10-K,2017-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2017-12-31_10-K_0001214659-18-002004_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001385662/000121465918002004/v21318010k.htm,True
50,V,0000103379,10-K,2017-12-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2017-12-30_10-K_0000103379-18-000003_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000103379/000010337918000003/vfc1230201710-k.htm,True
51,V,0000884624,10-K,2017-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2017-12-31_10-K_0001564590-18-003256_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000884624/000156459018003256/ofix-10k_20171231.htm,True
52,V,0001574291,10-K,2017-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2017-12-31_10-K_0001574291-18-000006_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001574291/000157429118000006/gsv10-k123117.htm,True
53,V,0001027884,10-K,2017-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2017-12-31_10-K_0001027884-18-000045_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001027884/000102788418000045/a2017123110k.htm,True
54,V,0001000229,10-K,2017-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2017-12-31_10-K_0001000229-18-000025_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001000229/000100022918000025/clb-20171231_10k.htm,True
55,V,0001818874,10-Q,2020-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-09-30_10-Q_0001104659-20-128076_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001818874/000110465920128076/tm2036449-1_10q.htm,True
56,V,0001253347,10-Q,2020-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-09-30_10-Q_0001654954-20-012488_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001253347/000165495420012488/cigf5_10q.htm,True
57,V,0001580988,10-Q,2020-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-09-30_10-Q_0001580988-20-000093_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001580988/000158098820000093/ccptv930202010q.htm,True
58,V,0001267426,10-Q,2020-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-09-30_10-Q_0001267425-20-000007_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001267426/000126742520000007/ac920-10q.htm,True
59,V,0001387061,10-Q,2020-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-09-30_10-Q_0001104659-20-124377_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001387061/000110465920124377/tm2029555-1_10q.htm,True
60,V,0001267425,10-Q,2020-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-09-30_10-Q_0001267425-20-000005_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001267425/000126742520000005/b5092010q.htm,True
61,V,0001385662,10-Q,2020-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-09-30_10-Q_0001214659-20-009247_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001385662/000121465920009247/v103020510q.htm,True
62,V,0001816816,10-Q,2020-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-09-30_10-Q_0001564590-20-051979_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001816816/000156459020051979/grsv-10q_20200930.htm,True
63,V,0001574291,10-Q,2020-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-09-30_10-Q_0001574291-20-000026_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001574291/000157429120000026/gsv10-q093020.htm,True
64,V,0000103379,10-Q,2020-09-26,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-09-26_10-Q_0000103379-20-000018_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000103379/000010337920000018/vfc-20200926.htm,True
65,V,0001000229,10-Q,2020-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-09-30_10-Q_0001564590-20-047286_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001000229/000156459020047286/clb-10q_20200930.htm,True
66,V,0001580988,10-Q,2020-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-06-30_10-Q_0001580988-20-000053_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001580988/000158098820000053/ccptv630202010q.htm,True
67,V,0001253347,10-Q,2020-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-06-30_10-Q_0001654954-20-009148_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001253347/000165495420009148/cigf5_10q.htm,True
68,V,0001387061,10-Q,2020-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-06-30_10-Q_0001104659-20-094692_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001387061/000110465920094692/tm2020451d1_10q.htm,True
69,V,0001267426,10-Q,2020-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-06-30_10-Q_0001104659-20-093730_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001267426/000110465920093730/ac620-10q.htm,True
70,V,0001267425,10-Q,2020-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-06-30_10-Q_0001104659-20-093723_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001267425/000110465920093723/b5062010q.htm,True
71,V,0001385662,10-Q,2020-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-06-30_10-Q_0001214659-20-006908_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001385662/000121465920006908/v73020610q.htm,True
72,V,0000103379,10-Q,2020-06-27,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-06-27_10-Q_0000103379-20-000013_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000103379/000010337920000013/vfc-20200627.htm,True
73,V,0001574291,10-Q,2020-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-06-30_10-Q_0001574291-20-000020_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001574291/000157429120000020/gsv10-q063020.htm,True
74,V,0001403161,10-Q,2020-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-06-30_10-Q_0001403161-20-000048_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001403161/000140316120000048/v-20200630.htm,True
75,V,0001000229,10-Q,2020-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-06-30_10-Q_0001564590-20-033299_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001000229/000156459020033299/clb-10q_20200630.htm,True
76,V,0001387061,10-Q,2020-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-03-31_10-Q_0001104659-20-062264_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001387061/000110465920062264/tm2014622d1_10q.htm,True
