,ticker,cik,filing_type,period_end,file_name,url,success
77,V,0001253347,10-Q,2020-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-03-31_10-Q_0001654954-20-005681_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001253347/000165495420005681/cigf5_10q.htm,True
78,V,0001580988,10-Q,2020-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-03-31_10-Q_0001580988-20-000029_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001580988/000158098820000029/ccptv331202010q.htm,True
79,V,0001385662,10-Q,2020-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-03-31_10-Q_0001214659-20-004471_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001385662/000121465920004471/v5420610q.htm,True
80,V,0001267426,10-Q,2020-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-03-31_10-Q_0001267426-20-000004_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001267426/000126742620000004/ac320-10q.htm,True
81,V,0001574291,10-Q,2020-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-03-31_10-Q_0001574291-20-000013_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001574291/000157429120000013/gsv10-q033120.htm,True
82,V,0001403161,10-Q,2020-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-03-31_10-Q_0001403161-20-000028_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001403161/000140316120000028/v033120form10q.htm,True
83,V,0001000229,10-Q,2020-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2020-03-31_10-Q_0001564590-20-018302_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001000229/000156459020018302/clb-10q_20200331.htm,True
84,V,0001267425,10-Q,2019-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-12-31_10-Q_0001267425-20-000002_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001267425/000126742520000002/b5121910q.htm,True
85,V,0000103379,10-Q,2019-12-28,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-12-28_10-Q_0000103379-20-000003_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000103379/000010337920000003/vfcq3202010-q.htm,True
86,V,0001403161,10-Q,2019-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-12-31_10-Q_0001403161-20-000012_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001403161/000140316120000012/v123119form10q.htm,True
87,V,0001253347,10-Q,2019-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-09-30_10-Q_0001654954-19-012828_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001253347/000165495419012828/cigf5_10q.htm,True
88,V,0001267425,10-Q,2019-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-09-30_10-Q_0001267425-19-000005_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001267425/000126742519000005/b5091910q.htm,True
89,V,0001267426,10-Q,2019-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-09-30_10-Q_0001267426-19-000008_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001267426/000126742619000008/ac919-10q.htm,True
90,V,0001580988,10-Q,2019-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-09-30_10-Q_0001580988-19-000077_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001580988/000158098819000077/ccptv930201910q.htm,True
91,V,0001387061,10-Q,2019-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-09-30_10-Q_0001104659-19-061159_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001387061/000110465919061159/tm1919590-1_10q.htm,True
92,V,0001385662,10-Q,2019-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-09-30_10-Q_0001214659-19-006897_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001385662/000121465919006897/v103019710q.htm,True
93,V,0001574291,10-Q,2019-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-09-30_10-Q_0001574291-19-000026_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001574291/000157429119000026/gsvq3201910-q.htm,True
94,V,0000103379,10-Q,2019-09-28,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-09-28_10-Q_0000103379-19-000014_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000103379/000010337919000014/vfcq2202010-q.htm,True
95,V,0001000229,10-Q,2019-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-09-30_10-Q_0001564590-19-037774_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001000229/000156459019037774/clb-10q_20190930.htm,True
96,V,0001253347,10-Q,2019-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-06-30_10-Q_0001654954-19-009611_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001253347/000165495419009611/cigf5_10q.htm,True
97,V,0001387061,10-Q,2019-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-06-30_10-Q_0001144204-19-040023_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001387061/000114420419040023/tv527164_10q.htm,True
98,V,0001267426,10-Q,2019-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-06-30_10-Q_0001267426-19-000007_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001267426/000126742619000007/ac619-10q.htm,True
99,V,0001267425,10-Q,2019-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-06-30_10-Q_0001267425-19-000004_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001267425/000126742519000004/b5061910q.htm,True
100,V,0001580988,10-Q,2019-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-06-30_10-Q_0001580988-19-000051_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001580988/000158098819000051/ccptv630201910q.htm,True
101,V,0000103379,10-Q,2019-06-29,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-06-29_10-Q_0000103379-19-000010_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000103379/000010337919000010/vfcq1202010-q.htm,True
102,V,0001385662,10-Q,2019-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-06-30_10-Q_0001214659-19-005022_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001385662/000121465919005022/v72919010q.htm,True
103,V,0001574291,10-Q,2019-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-06-30_10-Q_0001574291-19-000020_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001574291/000157429119000020/gsvq2201910-q.htm,True
104,V,0001000229,10-Q,2019-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-06-30_10-Q_0001564590-19-026214_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001000229/000156459019026214/clb-10q_20190630.htm,True
105,V,0001403161,10-Q,2019-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-06-30_10-Q_0001403161-19-000030_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001403161/000140316119000030/v63019form10q.htm,True
106,V,0001387061,10-Q,2019-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-03-31_10-Q_0001144204-19-026482_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001387061/000114420419026482/tv520852_10q.htm,True
107,V,0001253347,10-Q,2019-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-03-31_10-Q_0001654954-19-006125_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001253347/000165495419006125/cigf5_10q.htm,True
108,V,0001672773,10-Q,2019-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-03-31_10-Q_0001493152-19-007361_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001672773/000149315219007361/form10-q.htm,True
109,V,0001580988,10-Q,2019-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-03-31_10-Q_0001580988-19-000028_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001580988/000158098819000028/ccptv331201910q.htm,True
110,V,0001385662,10-Q,2019-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-03-31_10-Q_0001214659-19-003365_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001385662/000121465919003365/v5119510q.htm,True
111,V,0001267426,10-Q,2019-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-03-31_10-Q_0001267426-19-000005_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001267426/000126742619000005/ac319-10q.htm,True
112,V,0001574291,10-Q,2019-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-03-31_10-Q_0001574291-19-000014_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001574291/000157429119000014/gsvq1201910-q.htm,True
113,V,0001000229,10-Q,2019-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-03-31_10-Q_0001564590-19-013150_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001000229/000156459019013150/clb-10q_20190331.htm,True
114,V,0001403161,10-Q,2019-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2019-03-31_10-Q_0001403161-19-000017_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001403161/000140316119000017/v33119form10q.htm,True
115,V,0001267425,10-Q,2018-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-12-31_10-Q_0001267425-19-000002_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001267425/000126742519000002/b5121810q.htm,True
116,V,0000103379,10-Q,2018-12-29,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-12-29_10-Q_0000103379-19-000003_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000103379/000010337919000003/vfcq3201910-q.htm,True
117,V,0001403161,10-Q,2018-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-12-31_10-Q_0001403161-19-000005_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001403161/000140316119000005/v123118form10q.htm,True
118,V,0001063489,10-Q,2018-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-09-30_10-Q_0001213900-18-016145_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001063489/000121390018016145/f10q0918_sunburstacq5.htm,True
119,V,0001253347,10-Q,2018-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-09-30_10-Q_0001654954-18-012731_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001253347/000165495418012731/cigf5_10q.htm,True
120,V,0001387061,10-Q,2018-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-09-30_10-Q_0001144204-18-059935_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001387061/000114420418059935/tv506554_10q.htm,True
121,V,0001672773,10-Q,2018-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-09-30_10-Q_0001493152-18-015933_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001672773/000149315218015933/form10-q.htm,True
122,V,0001267425,10-Q,2018-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-09-30_10-Q_0001267425-18-000006_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001267425/000126742518000006/b5091810q.htm,True
123,V,0001580988,10-Q,2018-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-09-30_10-Q_0001580988-18-000092_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001580988/000158098818000092/ccptv930201810q.htm,True
124,V,0001267426,10-Q,2018-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-09-30_10-Q_0001267426-18-000010_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001267426/000126742618000010/ac918-10q.htm,True
125,V,0001385662,10-Q,2018-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-09-30_10-Q_0001214659-18-006997_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001385662/000121465918006997/v110518310q.htm,True
126,V,0001574291,10-Q,2018-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-09-30_10-Q_0001574291-18-000030_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001574291/000157429118000030/gsvq3201810-q.htm,True
127,V,0000103379,10-Q,2018-09-29,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-09-29_10-Q_0000103379-18-000013_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000103379/000010337918000013/vfcq2201910-q.htm,True
128,V,0001000229,10-Q,2018-09-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-09-30_10-Q_0001000229-18-000119_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001000229/000100022918000119/clb-2018930x10q.htm,True
129,V,0001063489,10-Q,2018-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-06-30_10-Q_0001213900-18-010987_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001063489/000121390018010987/f10q0618_sunburstacq5.htm,True
130,V,0001385662,10-Q,2018-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-06-30_10-Q_0001214659-18-005475_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001385662/000121465918005475/v8318010q.htm,True
131,V,0001253347,10-Q,2018-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-06-30_10-Q_0001654954-18-009036_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001253347/000165495418009036/cigf5_10q.htm,True
132,V,0001387061,10-Q,2018-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-06-30_10-Q_0001144204-18-044687_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001387061/000114420418044687/tv500258_10q.htm,True
133,V,0001672773,10-Q,2018-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-06-30_10-Q_0001493152-18-011696_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001672773/000149315218011696/form10-q.htm,True
134,V,0001267426,10-Q,2018-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-06-30_10-Q_0001267426-18-000008_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001267426/000126742618000008/ac618-10q.htm,True
135,V,0001267425,10-Q,2018-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-06-30_10-Q_0001267425-18-000004_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001267425/000126742518000004/b5061810q.htm,True
136,V,0001580988,10-Q,2018-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-06-30_10-Q_0001580988-18-000067_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001580988/000158098818000067/ccptv630201810q.htm,True
137,V,0000103379,10-Q,2018-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-06-30_10-Q_0000103379-18-000009_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000103379/000010337918000009/vfcq1201910-q.htm,True
138,V,0001574291,10-Q,2018-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-06-30_10-Q_0001574291-18-000021_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001574291/000157429118000021/gsvq2201810-q.htm,True
139,V,0001000229,10-Q,2018-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-06-30_10-Q_0001000229-18-000098_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001000229/000100022918000098/clb-2018630x10q.htm,True
140,V,0001403161,10-Q,2018-06-30,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-06-30_10-Q_0001403161-18-000034_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001403161/000140316118000034/v63018form10q.htm,True
141,V,0001063489,10-Q,2018-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-03-31_10-Q_0001213900-18-006611_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001063489/000121390018006611/f10q0318_sunburstacq5.htm,True
142,V,0001387061,10-Q,2018-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-03-31_10-Q_0001144204-18-028751_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001387061/000114420418028751/tv493176_10q.htm,True
143,V,0001580988,10-Q,2018-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-03-31_10-Q_0001580988-18-000051_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001580988/000158098818000051/ccptv331201810q.htm,True
144,V,0001253347,10-Q,2018-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-03-31_10-Q_0001654954-18-005428_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001253347/000165495418005428/cigf5_10q.htm,True
145,V,0001672773,10-Q,2018-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-03-31_10-Q_0001493152-18-006828_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001672773/000149315218006828/form10-q.htm,True
146,V,0001385662,10-Q,2018-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-03-31_10-Q_0001214659-18-003592_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001385662/000121465918003592/v5718510q.htm,True
147,V,0001267426,10-Q,2018-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-03-31_10-Q_0001267426-18-000006_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001267426/000126742618000006/ac318-10q.htm,True
148,V,0001574291,10-Q,2018-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-03-31_10-Q_0001574291-18-000014_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001574291/000157429118000014/gsvq1201810-q.htm,True
149,V,0000884624,10-Q,2018-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-03-31_10-Q_0001564590-18-009864_filing-details.html,https://www.sec.gov/Archives/edgar/data/0000884624/000156459018009864/ofix-10q_20180331.htm,True
150,V,0001403161,10-Q,2018-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-03-31_10-Q_0001403161-18-000020_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001403161/000140316118000020/v33118form10q.htm,True
151,V,0001000229,10-Q,2018-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-03-31_10-Q_0001000229-18-000071_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001000229/000100022918000071/clb-2018331x10q.htm,True
152,V,0001027884,10-Q,2018-03-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2018-03-31_10-Q_0001027884-18-000058_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001027884/000102788418000058/a2018033110q.htm,True
153,V,0001267425,10-Q,2017-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2017-12-31_10-Q_0001267425-18-000002_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001267425/000126742518000002/b5121710q.htm,True
154,V,0001403161,10-Q,2017-12-31,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\V_2017-12-31_10-Q_0001403161-18-000009_filing-details.html,https://www.sec.gov/Archives/edgar/data/0001403161/000140316118000009/v123117form10q.htm,True
